SKU,Nombre,precioVenta_sin_IVA,lista_regular_sin_IVA,lista_tecnico_sin_IVA,lista_cananea_sin_IVA,lista_mayoreo_menos_sin_IVA,lista_mayoreo_mas_sin_IVA,preciosPorListaCliente_json
1763,SWITCH PUERTA LG FRONTAL EBF49827801 GEN,491.38,491.38,431.03,168.36,405.17,370.69,"{""regular"":491.38,""tecnico"":431.03,""cananea"":168.36,""mayoreo_menos"":405.17,""mayoreo_mas"":370.69}"
1483,"SWITCH PURTA REF. LG, SAMSUNG, DAEWWO 2 BOTONES 3 TERMINALES",172.41,172.41,86.21,60.34,51.72,34.48,"{""regular"":172.41,""tecnico"":86.21,""cananea"":60.34,""mayoreo_menos"":51.72,""mayoreo_mas"":34.48}"
1766,SWITCH REF. SAMSUNG ORG DA34-00066B,120.69,120.69,103.45,65.18,94.83,86.21,"{""regular"":120.69,""tecnico"":103.45,""cananea"":65.18,""mayoreo_menos"":94.83,""mayoreo_mas"":86.21}"
918,TARJETA 5 FOCOS LG GEN 6871JB2036A,172.41,172.41,137.93,0,0,0,"{""regular"":172.41,""tecnico"":137.93,""cananea"":0,""mayoreo_menos"":0,""mayoreo_mas"":0}"
1778,TARJETA CONTROL CL2 RLP 115V VR17 FS KIT ARNES,2.59,2.59,2.59,0,1.72,1.72,"{""regular"":2.59,""tecnico"":2.59,""cananea"":0,""mayoreo_menos"":1.72,""mayoreo_mas"":1.72}"
1250,TARJETA CONTROL PRINC. MB GE 200D6221G028,1.72,1.72,1.72,0.86,0.86,0.86,"{""regular"":1.72,""tecnico"":1.72,""cananea"":0.86,""mayoreo_menos"":0.86,""mayoreo_mas"":0.86}"
1492,TARJETA CONTROL PRINCIPAL MABE 200D9742G012,1.72,1.72,1.72,0.86,1.72,0.86,"{""regular"":1.72,""tecnico"":1.72,""cananea"":0.86,""mayoreo_menos"":1.72,""mayoreo_mas"":0.86}"
1232,TARJETA CONTROL PRINCIPAL MBGE 200D4852G024,2.59,2.59,2.59,0,1.72,1.72,"{""regular"":2.59,""tecnico"":2.59,""cananea"":0,""mayoreo_menos"":1.72,""mayoreo_mas"":1.72}"
2231,TARJETA CONTROL REF. SAMSUNG DA92-00440A,0.86,0.86,0.86,710.57,0.86,0.86,"{""regular"":0.86,""tecnico"":0.86,""cananea"":710.57,""mayoreo_menos"":0.86,""mayoreo_mas"":0.86}"
1129,TARJETA CONTROL TERMOSTATO SAMSUNG ORG.,250,250,215.52,181.03,198.28,0.86,"{""regular"":250,""tecnico"":215.52,""cananea"":181.03,""mayoreo_menos"":198.28,""mayoreo_mas"":0.86}"
1683,TARJETA DE CONTROL MABE CONGELADOR WR55X10922,12.07,12.07,1.72,0,0,0,"{""regular"":12.07,""tecnico"":1.72,""cananea"":0,""mayoreo_menos"":0,""mayoreo_mas"":0}"
2149,TARJETA DE CONTROL REF MABE TIPO SIRUS GEN. WR01F04585 / 225D9085G006,465.52,465.52,413.79,248.71,383.62,357.76,"{""regular"":465.52,""tecnico"":413.79,""cananea"":248.71,""mayoreo_menos"":383.62,""mayoreo_mas"":357.76}"
1423,TARJETA DE CONTROL REF MABE TIPO SIRUS WR01F04585 / 225D9085G006,706.9,706.9,620.69,375.26,577.59,538.79,"{""regular"":706.9,""tecnico"":620.69,""cananea"":375.26,""mayoreo_menos"":577.59,""mayoreo_mas"":538.79}"
927,TARJETA DE CONTROL SIRUS 360 MABE GEN.,431.03,431.03,387.93,166.97,362.07,344.83,"{""regular"":431.03,""tecnico"":387.93,""cananea"":166.97,""mayoreo_menos"":362.07,""mayoreo_mas"":344.83}"
928,TARJETA DE CONTROL SIRUS 400 MB GEN,431.03,431.03,370.69,249.7,344.83,318.97,"{""regular"":431.03,""tecnico"":370.69,""cananea"":249.7,""mayoreo_menos"":344.83,""mayoreo_mas"":318.97}"
1680,"TARJETA DE DESHIELO MAYTAG 241508001,PS2582247, AP4909015",0.86,0.86,0.86,687,0.86,0.86,"{""regular"":0.86,""tecnico"":0.86,""cananea"":687,""mayoreo_menos"":0.86,""mayoreo_mas"":0.86}"
1249,TARJETA DE PODER REF MABE ORG. 238C1462P001,465.52,465.52,413.79,250.96,379.31,353.45,"{""regular"":465.52,""tecnico"":413.79,""cananea"":250.96,""mayoreo_menos"":379.31,""mayoreo_mas"":353.45}"
146,TARJETA DESHIELO MY G.,560.34,560.34,0,0,0,0,"{""regular"":560.34,""tecnico"":0,""cananea"":0,""mayoreo_menos"":0,""mayoreo_mas"":0}"
931,TARJETA DESHIELO WH O. 4 TERMINALES,517.24,517.24,400.86,173.93,0,0,"{""regular"":517.24,""tecnico"":400.86,""cananea"":173.93,""mayoreo_menos"":0,""mayoreo_mas"":0}"
1458,TARJETA DESHIELO WHO 6 TERMINALES 2303825,517.24,517.24,405.17,431.03,375,2.59,"{""regular"":517.24,""tecnico"":405.17,""cananea"":431.03,""mayoreo_menos"":375,""mayoreo_mas"":2.59}"
1198,"TARJETA MABE SIRUS510L MODERNO WR01F02320, 225D6423G001",0.86,0.86,0.86,0.86,0.86,0.86,"{""regular"":0.86,""tecnico"":0.86,""cananea"":0.86,""mayoreo_menos"":0.86,""mayoreo_mas"":0.86}"
1600,"TARJETA POTENCIA 120V,12A",767.24,767.24,715.52,166.11,663.79,0.86,"{""regular"":767.24,""tecnico"":715.52,""cananea"":166.11,""mayoreo_menos"":663.79,""mayoreo_mas"":0.86}"
1554,"TARJETA POTENCIA PARA REF. 120V, 20A TREF-G03",793.1,793.1,698.28,0,655.17,603.45,"{""regular"":793.1,""tecnico"":698.28,""cananea"":0,""mayoreo_menos"":655.17,""mayoreo_mas"":603.45}"
1605,TARJETA REF WH. W10813919,0.86,0.86,0.86,0,0.86,0,"{""regular"":0.86,""tecnico"":0.86,""cananea"":0,""mayoreo_menos"":0.86,""mayoreo_mas"":0}"
12002355,TERMISTOR REF. WHIRPOOL ORG. 12002355,275.86,275.86,241.38,170.62,228.45,211.21,"{""regular"":275.86,""tecnico"":241.38,""cananea"":170.62,""mayoreo_menos"":228.45,""mayoreo_mas"":211.21}"
2287,TERMISTOR SENSOR REF. SAMSUNG DA32-10104V,51.72,51.72,38.79,19.96,34.48,30.17,"{""regular"":51.72,""tecnico"":38.79,""cananea"":19.96,""mayoreo_menos"":34.48,""mayoreo_mas"":30.17}"
2227,TERMOMETRO DIGITAL CON ALARMA Y MEMORIA -50 A 70C,327.59,327.59,318.97,207.91,310.34,293.1,"{""regular"":327.59,""tecnico"":318.97,""cananea"":207.91,""mayoreo_menos"":310.34,""mayoreo_mas"":293.1}"
1350,TERMOSTATO DAEWOO PARA REFRIGERADOR TIPO VERDE,189.66,189.66,155.17,53.6,142.24,129.31,"{""regular"":189.66,""tecnico"":155.17,""cananea"":53.6,""mayoreo_menos"":142.24,""mayoreo_mas"":129.31}"
141,TERMOSTATO PARA CAMARA FRIGORIFICA 16 AMP. CC,215.52,215.52,198.28,103.96,181.03,163.79,"{""regular"":215.52,""tecnico"":198.28,""cananea"":103.96,""mayoreo_menos"":181.03,""mayoreo_mas"":163.79}"
1497,TERMOSTATO PARA VITRINA STC-1000 C/SENSOR,431.03,431.03,379.31,0,327.59,284.48,"{""regular"":431.03,""tecnico"":379.31,""cananea"":0,""mayoreo_menos"":327.59,""mayoreo_mas"":284.48}"
1309,TERMOSTATO REF. MABE ORG. 200D3568P004,258.62,258.62,198.28,122.82,198.28,185.34,"{""regular"":258.62,""tecnico"":198.28,""cananea"":122.82,""mayoreo_menos"":198.28,""mayoreo_mas"":185.34}"
2289,TERMOSTATO REF. WH. W10134420,543.1,543.1,474.14,286.45,448.28,409.48,"{""regular"":543.1,""tecnico"":474.14,""cananea"":286.45,""mayoreo_menos"":448.28,""mayoreo_mas"":409.48}"
143,TERMOSTATO TIPO RANCO CONGELADOR 1126 AMARILLO CC,318.97,318.97,86.21,64.66,0,0,"{""regular"":318.97,""tecnico"":86.21,""cananea"":64.66,""mayoreo_menos"":0,""mayoreo_mas"":0}"
2198202,TERMOSTATO WH 2198202 ORG.,844.83,844.83,788.79,500,758.62,728.45,"{""regular"":844.83,""tecnico"":788.79,""cananea"":500,""mayoreo_menos"":758.62,""mayoreo_mas"":728.45}"
1229,TERMOSTATO WH ORG W10597214,163.79,163.79,120.69,0,0,0,"{""regular"":163.79,""tecnico"":120.69,""cananea"":0,""mayoreo_menos"":0,""mayoreo_mas"":0}"
1629348,TIRA LED HISENSE 1629348,189.66,189.66,185.34,0,155.17,0,"{""regular"":189.66,""tecnico"":185.34,""cananea"":0,""mayoreo_menos"":155.17,""mayoreo_mas"":0}"
1297,TUBO COBRE 5/16 METRO,77.59,77.59,71.55,45.11,67.24,62.07,"{""regular"":77.59,""tecnico"":71.55,""cananea"":45.11,""mayoreo_menos"":67.24,""mayoreo_mas"":62.07}"
1296,TUBO COBRE 5/8 METRO,125,125,125,73.66,116.38,107.76,"{""regular"":125,""tecnico"":125,""cananea"":73.66,""mayoreo_menos"":116.38,""mayoreo_mas"":107.76}"
111,VALVULA P/ CARGAR GAS R. LATA,43.1,43.1,34.48,18.91,32.86,25.86,"{""regular"":43.1,""tecnico"":34.48,""cananea"":18.91,""mayoreo_menos"":32.86,""mayoreo_mas"":25.86}"
920,VALVULA PARA LATA REFRIGERANTE CON LLAVE,155.17,155.17,129.31,42.87,0,0,"{""regular"":155.17,""tecnico"":129.31,""cananea"":42.87,""mayoreo_menos"":0,""mayoreo_mas"":0}"
1094,VALVULA REGULADORA CAPILAR SAMSUNG 3 VIAS ORG.,0.86,0.86,0.86,552.24,0.86,0.86,"{""regular"":0.86,""tecnico"":0.86,""cananea"":552.24,""mayoreo_menos"":0.86,""mayoreo_mas"":0.86}"
233,VARILLA SOLDADURA DE BRONCE CON FUNDENTE HARRIS,51.72,51.72,0,40.67,0,0,"{""regular"":51.72,""tecnico"":0,""cananea"":40.67,""mayoreo_menos"":0,""mayoreo_mas"":0}"
2232,VENTILADOR 12V REF. HISENSE K1960962,767.24,767.24,681.03,409.07,633.62,586.21,"{""regular"":767.24,""tecnico"":681.03,""cananea"":409.07,""mayoreo_menos"":633.62,""mayoreo_mas"":586.21}"
360,ABRAZADERA PARA DUCTO DE 4,34.48,34.48,30.17,0,25.86,0,"{""regular"":34.48,""tecnico"":30.17,""cananea"":0,""mayoreo_menos"":25.86,""mayoreo_mas"":0}"
137,ARO SOPORT COJINETE SUP. SEC.,370.69,370.69,327.59,138.49,301.72,275.86,"{""regular"":370.69,""tecnico"":327.59,""cananea"":138.49,""mayoreo_menos"":301.72,""mayoreo_mas"":275.86}"
2191,ARO TINA SOPORTE SEC. MABE WE3M20,189.66,189.66,163.79,97.02,155.17,142.24,"{""regular"":189.66,""tecnico"":163.79,""cananea"":97.02,""mayoreo_menos"":155.17,""mayoreo_mas"":142.24}"
1404,BANDA SAMSUNG ORG 117CM 5PISTAS 6602-001655,172.41,172.41,172.41,120.69,137.93,120.69,"{""regular"":172.41,""tecnico"":172.41,""cananea"":120.69,""mayoreo_menos"":137.93,""mayoreo_mas"":120.69}"
33002535,"BANDA SEC, MAYTAG NEPTUNO 116 CM 33002535",387.93,387.93,318.97,219.04,297.41,275.86,"{""regular"":387.93,""tecnico"":318.97,""cananea"":219.04,""mayoreo_menos"":297.41,""mayoreo_mas"":275.86}"
2263,BANDA SEC. 4 HILOS 118.5CM WH GEN 661570,181.03,181.03,159.48,96.63,150.86,137.93,"{""regular"":181.03,""tecnico"":159.48,""cananea"":96.63,""mayoreo_menos"":150.86,""mayoreo_mas"":137.93}"
661570,BANDA SEC. 4 HILOS 118.5CM WH ORG. 661570VP,339.34,339.34,258.62,158.91,241.38,224.14,"{""regular"":339.34,""tecnico"":258.62,""cananea"":158.91,""mayoreo_menos"":241.38,""mayoreo_mas"":224.14}"
2316,BANDA SEC. WH. W11575710 ORG . 118.5CM,168.1,168.1,159.48,78.76,150.86,0,"{""regular"":168.1,""tecnico"":159.48,""cananea"":78.76,""mayoreo_menos"":150.86,""mayoreo_mas"":0}"
2264,BANDA SEC. WW. ORG. 117.5CM 134503700,336.21,336.21,310.34,193.21,284.48,250,"{""regular"":336.21,""tecnico"":310.34,""cananea"":193.21,""mayoreo_menos"":284.48,""mayoreo_mas"":250}"
2166,BANDA TAMBOR 4H WH. GEN 117CM 341241,129.31,129.31,107.76,61.96,94.83,86.21,"{""regular"":129.31,""tecnico"":107.76,""cananea"":61.96,""mayoreo_menos"":94.83,""mayoreo_mas"":86.21}"
341241,BANDA TAMBOR 4H WH. ORG 117CM 341241,172.41,172.41,155.17,95.58,146.55,137.93,"{""regular"":172.41,""tecnico"":155.17,""cananea"":95.58,""mayoreo_menos"":146.55,""mayoreo_mas"":137.93}"
797,BOBINA DUAL 2/3 PTAS. WH ORG,370.69,370.69,340.52,293.1,318.97,318.97,"{""regular"":370.69,""tecnico"":340.52,""cananea"":293.1,""mayoreo_menos"":318.97,""mayoreo_mas"":318.97}"
208,BOBINAS SEC. WHG,189.66,189.66,163.79,76.66,142.24,133.62,"{""regular"":189.66,""tecnico"":163.79,""cananea"":76.66,""mayoreo_menos"":142.24,""mayoreo_mas"":133.62}"
744,CABLE PARA SECADPRA 220V,517.24,517.24,387.93,284.48,387.93,344.83,"{""regular"":517.24,""tecnico"":387.93,""cananea"":284.48,""mayoreo_menos"":387.93,""mayoreo_mas"":344.83}"
745,CAJA DW CONTACTO SEC 220V,103.45,103.45,0,74.02,0,0,"{""regular"":103.45,""tecnico"":0,""cananea"":74.02,""mayoreo_menos"":0,""mayoreo_mas"":0}"
294,COJINETE DESLIZABLE BLANCO,56.03,56.03,51.72,11.32,47.41,43.1,"{""regular"":56.03,""tecnico"":51.72,""cananea"":11.32,""mayoreo_menos"":47.41,""mayoreo_mas"":43.1}"
1897,DESLIZADOR TAMBOR SEC. MAYTAG GEN. 306508,86.21,86.21,73.28,56.03,64.66,60.34,"{""regular"":86.21,""tecnico"":73.28,""cananea"":56.03,""mayoreo_menos"":64.66,""mayoreo_mas"":60.34}"
37001298,DESLIZADOR TAMBOR WH ORG. 37001298,288.79,288.79,284.48,215.52,250,232.76,"{""regular"":288.79,""tecnico"":284.48,""cananea"":215.52,""mayoreo_menos"":250,""mayoreo_mas"":232.76}"
1235,DUCTO ALUMINIO RIGIDO TRAMO 2.4,168.1,168.1,155.17,120,146.55,137.9,"{""regular"":168.1,""tecnico"":155.17,""cananea"":120,""mayoreo_menos"":146.55,""mayoreo_mas"":137.9}"
1869,DUCTO DE PLASTICO 4 2.4M,146.55,146.55,125,107.76,125,116.38,"{""regular"":146.55,""tecnico"":125,""cananea"":107.76,""mayoreo_menos"":125,""mayoreo_mas"":116.38}"
1218,ENSAMBLE TURBINA Y CUBIERTA WW ORG.131967600,0.86,0.86,0.86,0,0.86,0.86,"{""regular"":0.86,""tecnico"":0.86,""cananea"":0,""mayoreo_menos"":0.86,""mayoreo_mas"":0.86}"
1387,ESPREA SEC LG ORG GAS LP,474.14,474.14,274.69,181.03,258.62,215.52,"{""regular"":474.14,""tecnico"":274.69,""cananea"":181.03,""mayoreo_menos"":258.62,""mayoreo_mas"":215.52}"
1148,ESPREA SEC LP MABE G,73.28,73.28,68.97,39.91,60.34,46.28,"{""regular"":73.28,""tecnico"":68.97,""cananea"":39.91,""mayoreo_menos"":60.34,""mayoreo_mas"":46.28}"
2192,ESPREA SEC. MAYTAG LP 2PZS,103.45,103.45,86.21,47.05,77.59,68.97,"{""regular"":103.45,""tecnico"":86.21,""cananea"":47.05,""mayoreo_menos"":77.59,""mayoreo_mas"":68.97}"
1702,ESPREA SEC. MEDIANA MABE MILIMETRICA LP,68.97,68.97,43.1,14.72,43.1,34.48,"{""regular"":68.97,""tecnico"":43.1,""cananea"":14.72,""mayoreo_menos"":43.1,""mayoreo_mas"":34.48}"
1039,ESPREA SEC. WH. ORG.,68.97,68.97,47.41,25.86,38.79,34.48,"{""regular"":68.97,""tecnico"":47.41,""cananea"":25.86,""mayoreo_menos"":38.79,""mayoreo_mas"":34.48}"
234868,ESPREA SOLA CONVERSION GAS LP ORG.,387.93,387.93,77.59,64.66,0,0,"{""regular"":387.93,""tecnico"":77.59,""cananea"":64.66,""mayoreo_menos"":0,""mayoreo_mas"":0}"
280114,FELPA SEC. WH ORG. 280114,775.86,775.86,689.66,421.16,646.55,0,"{""regular"":775.86,""tecnico"":689.66,""cananea"":421.16,""mayoreo_menos"":646.55,""mayoreo_mas"":0}"
239087,FELPA SEC. WH. 239087,706.9,706.9,655.17,476.69,629.31,603.45,"{""regular"":706.9,""tecnico"":655.17,""cananea"":476.69,""mayoreo_menos"":629.31,""mayoreo_mas"":603.45}"
248,FELPA SECADORA WH W10612022,844.83,844.83,775.86,0,750,0.86,"{""regular"":844.83,""tecnico"":775.86,""cananea"":0,""mayoreo_menos"":750,""mayoreo_mas"":0.86}"
601,FILTRO ATRAPAPELUSA PLANO MY WH W10120998,517.24,517.24,326.78,269.11,0,0,"{""regular"":517.24,""tecnico"":326.78,""cananea"":269.11,""mayoreo_menos"":0,""mayoreo_mas"":0}"
2189,FILTRO ATRAPAPELUSA SEC. MABE 254C1262G002,422.41,422.41,336.21,199.92,310.34,288.79,"{""regular"":422.41,""tecnico"":336.21,""cananea"":199.92,""mayoreo_menos"":310.34,""mayoreo_mas"":288.79}"
339392,FILTRO ATRAPAPELUSAS SECADORA WH. ORG. 339392,568.97,568.97,500,302.84,469.83,435.34,"{""regular"":568.97,""tecnico"":500,""cananea"":302.84,""mayoreo_menos"":469.83,""mayoreo_mas"":435.34}"
1595,FUSIBLE CORTO WH GEN,68.97,68.97,51.72,15.01,43.1,34.48,"{""regular"":68.97,""tecnico"":51.72,""cananea"":15.01,""mayoreo_menos"":43.1,""mayoreo_mas"":34.48}"
1172,FUSIBLE SECADORA WH SOLO GEN 3977393 309F,68.97,68.97,51.72,26.25,47.41,0,"{""regular"":68.97,""tecnico"":51.72,""cananea"":26.25,""mayoreo_menos"":47.41,""mayoreo_mas"":0}"
279570,GRAPAS PARA PUERTA 279570,387.93,387.93,336.2,74.57,0,0,"{""regular"":387.93,""tecnico"":336.2,""cananea"":74.57,""mayoreo_menos"":0,""mayoreo_mas"":0}"
686590,IGNITOR PLANO C/BASE WH O.,387.93,387.93,327.59,231.01,301.72,284.48,"{""regular"":387.93,""tecnico"":327.59,""cananea"":231.01,""mayoreo_menos"":301.72,""mayoreo_mas"":284.48}"
1248,IGNITOR PLANO MABE ORG CON BASE 248C1186P002,465.52,465.52,409.48,251.79,379.31,353.45,"{""regular"":465.52,""tecnico"":409.48,""cananea"":251.79,""mayoreo_menos"":379.31,""mayoreo_mas"":353.45}"
1989,IGNITOR TIPO CIGARRO MABE/ GE 248C1185G001,500,500,465.52,341.26,431.03,382.21,"{""regular"":500,""tecnico"":465.52,""cananea"":341.26,""mayoreo_menos"":431.03,""mayoreo_mas"":382.21}"
1669,JALADERA PUERTA MABE SEC. 228C2419P010,344.83,344.83,172.41,107.76,129.31,116.38,"{""regular"":344.83,""tecnico"":172.41,""cananea"":107.76,""mayoreo_menos"":129.31,""mayoreo_mas"":116.38}"
1353,JUEGO DE ESPREA KIT WH GEN,215.52,215.52,185.34,94.51,168.1,146.55,"{""regular"":215.52,""tecnico"":185.34,""cananea"":94.51,""mayoreo_menos"":168.1,""mayoreo_mas"":146.55}"
144444,KIT DE SECADORA ATRAPAPELUSA,198.28,198.28,172.41,114.46,159.48,146.55,"{""regular"":198.28,""tecnico"":172.41,""cananea"":114.46,""mayoreo_menos"":159.48,""mayoreo_mas"":146.55}"
1184,KIT DESLIZADOR MAYTAG 12002126,352.28,352.28,241.38,189.66,206.9,176.72,"{""regular"":352.28,""tecnico"":241.38,""cananea"":189.66,""mayoreo_menos"":206.9,""mayoreo_mas"":176.72}"
1946,"KIT PARA SECADORA LG TERMISTOR, TERMOSTATO ORIGINAL",663.79,663.79,517.24,431.03,387.93,0,"{""regular"":663.79,""tecnico"":517.24,""cananea"":431.03,""mayoreo_menos"":387.93,""mayoreo_mas"":0}"
908,KIT SOPORTE TINA SEC. WW 5303281153,474.14,474.14,387.93,161.72,344.83,0,"{""regular"":474.14,""tecnico"":387.93,""cananea"":161.72,""mayoreo_menos"":344.83,""mayoreo_mas"":0}"
2308,"LLAVE ANGULAR 3/8, 1/2",81.9,81.9,73.28,48.35,68.97,64.66,"{""regular"":81.9,""tecnico"":73.28,""cananea"":48.35,""mayoreo_menos"":68.97,""mayoreo_mas"":64.66}"
872,MANGUERA DE GAS PARA SEC 2 METROS,86.21,86.21,68.97,40.77,68.97,0,"{""regular"":86.21,""tecnico"":68.97,""cananea"":40.77,""mayoreo_menos"":68.97,""mayoreo_mas"":0}"
1255,MANGUERA DE GAS PARA SEC 3M,103.45,103.45,90.52,46.17,77.59,77.59,"{""regular"":103.45,""tecnico"":90.52,""cananea"":46.17,""mayoreo_menos"":77.59,""mayoreo_mas"":77.59}"
621,MANGUERA DE GAS PARA SEC. 1METRO,301.72,301.72,94.83,60.34,51.72,43.1,"{""regular"":301.72,""tecnico"":94.83,""cananea"":60.34,""mayoreo_menos"":51.72,""mayoreo_mas"":43.1}"
120,MOTOR BOMBA UNIV. 35 W,232.76,232.76,198.28,94.62,198.28,198.28,"{""regular"":232.76,""tecnico"":198.28,""cananea"":94.62,""mayoreo_menos"":198.28,""mayoreo_mas"":198.28}"
279827,MOTOR P/SEC. WH ORG. 279827,1.72,1.72,1.72,0.86,0.86,0.86,"{""regular"":1.72,""tecnico"":1.72,""cananea"":0.86,""mayoreo_menos"":0.86,""mayoreo_mas"":0.86}"
2292,MOTOR SEC. MABE 234D1469P006 ORG,724.14,724.14,0.86,0.86,0.86,0.86,"{""regular"":724.14,""tecnico"":0.86,""cananea"":0.86,""mayoreo_menos"":0.86,""mayoreo_mas"":0.86}"
1573,NIPLE CAMPANA 3/8 PARA SEC.,21.55,21.55,21.55,0,21.55,0,"{""regular"":21.55,""tecnico"":21.55,""cananea"":0,""mayoreo_menos"":21.55,""mayoreo_mas"":0}"
49621,PATA NIVELADORA SEC. WH,163.79,163.79,103.45,0,86.21,0,"{""regular"":163.79,""tecnico"":103.45,""cananea"":0,""mayoreo_menos"":86.21,""mayoreo_mas"":0}"
1582,"PERILLA CONTROL SEC, MBK",275.86,275.86,241.38,56.72,224.14,206.9,"{""regular"":275.86,""tecnico"":241.38,""cananea"":56.72,""mayoreo_menos"":224.14,""mayoreo_mas"":206.9}"
1722,PERILLA SELECTOR MABE/KRAKEN 323B2369G007,112.07,112.07,60.34,38.79,47.41,43.1,"{""regular"":112.07,""tecnico"":60.34,""cananea"":38.79,""mayoreo_menos"":47.41,""mayoreo_mas"":43.1}"
799,PERILLA TARJETACONT. MBK BCA/CROM.,116.38,116.38,112.07,82.84,103.45,0,"{""regular"":116.38,""tecnico"":112.07,""cananea"":82.84,""mayoreo_menos"":103.45,""mayoreo_mas"":0}"
1535,PERILLA TIMER MABE BLANCA/CORMO WW02L00732,258.62,258.62,250,0,241.38,224.14,"{""regular"":258.62,""tecnico"":250,""cananea"":0,""mayoreo_menos"":241.38,""mayoreo_mas"":224.14}"
1017,PERILLA TRJTA. CONTROL GRIS/CROMO. MABE KR SEC. 2253C1252G010,198.28,198.28,172.41,85.5,163.79,150.86,"{""regular"":198.28,""tecnico"":172.41,""cananea"":85.5,""mayoreo_menos"":163.79,""mayoreo_mas"":150.86}"
604,POLEA MOTOR SECADO RSCA. DER.,163.79,163.79,120.69,63.13,112.07,94.83,"{""regular"":163.79,""tecnico"":120.69,""cananea"":63.13,""mayoreo_menos"":112.07,""mayoreo_mas"":94.83}"
1756,POLEA SEC. WH 279640 GEN,68.97,68.97,60.34,26.25,51.72,38.79,"{""regular"":68.97,""tecnico"":60.34,""cananea"":26.25,""mayoreo_menos"":51.72,""mayoreo_mas"":38.79}"
1054,POLEA TENSORA COMPLETA WH GEN. 691366,267.24,267.24,250,129.31,172.41,155.17,"{""regular"":267.24,""tecnico"":250,""cananea"":129.31,""mayoreo_menos"":172.41,""mayoreo_mas"":155.17}"
1985,POLEA TENSORA COMPLETA WH W10837240 GEN,534.48,534.48,474.14,294.78,439.66,409.48,"{""regular"":534.48,""tecnico"":474.14,""cananea"":294.78,""mayoreo_menos"":439.66,""mayoreo_mas"":409.48}"
1661,POLEA TENSORA MABE GE ORG. 248C1196P001,77.59,77.59,68.97,41.68,64.66,60.34,"{""regular"":77.59,""tecnico"":68.97,""cananea"":41.68,""mayoreo_menos"":64.66,""mayoreo_mas"":60.34}"
279640,POLEA TENSORA SOLA WHO,172.41,172.41,103.45,54.31,86.21,77.59,"{""regular"":172.41,""tecnico"":103.45,""cananea"":54.31,""mayoreo_menos"":86.21,""mayoreo_mas"":77.59}"
2297,REGULADOR B.P. CON MANERAL Y MANGUERA TUERCA 3/8 X 2MTS,137.93,137.93,120.69,84.01,112.07,112.07,"{""regular"":137.93,""tecnico"":120.69,""cananea"":84.01,""mayoreo_menos"":112.07,""mayoreo_mas"":112.07}"
2125,REJILLA DE VENTILACION 4,77.59,77.59,60.34,33.5,56.03,51.72,"{""regular"":77.59,""tecnico"":60.34,""cananea"":33.5,""mayoreo_menos"":56.03,""mayoreo_mas"":51.72}"
1730,RESISTENCIA GENERAL ELECTRIC REDONDA,775.86,775.86,724.14,507.15,676.72,629.31,"{""regular"":775.86,""tecnico"":724.14,""cananea"":507.15,""mayoreo_menos"":676.72,""mayoreo_mas"":629.31}"
2198,RESISTENCIA SEC. SAMSUNG DC97-14486A,500,500,413.79,635.68,0,0,"{""regular"":500,""tecnico"":413.79,""cananea"":635.68,""mayoreo_menos"":0,""mayoreo_mas"":0}"
279838,RESISTENCIA WH MODERNA. 279838,0.86,0.86,0.86,391.71,0.86,0.86,"{""regular"":0.86,""tecnico"":0.86,""cananea"":391.71,""mayoreo_menos"":0.86,""mayoreo_mas"":0.86}"
1437,RODILLO TAMBOR JGO. WHG,301.72,301.72,241.38,160,224.14,202.59,"{""regular"":301.72,""tecnico"":241.38,""cananea"":160,""mayoreo_menos"":224.14,""mayoreo_mas"":202.59}"
893,RODILLO TAMBOR SEC LG,224.14,224.14,172.41,72.99,0,0,"{""regular"":224.14,""tecnico"":172.41,""cananea"":72.99,""mayoreo_menos"":0,""mayoreo_mas"":0}"
121,RODILLO TAMBOR SEC WH PZA. O,168.1,168.1,137.93,0,112.07,90.52,"{""regular"":168.1,""tecnico"":137.93,""cananea"":0,""mayoreo_menos"":112.07,""mayoreo_mas"":90.52}"
1354,RODILLO TAMBOR SEC. MY WH,137.93,137.93,112.07,57.75,103.45,90.52,"{""regular"":137.93,""tecnico"":112.07,""cananea"":57.75,""mayoreo_menos"":103.45,""mayoreo_mas"":90.52}"
1473,SELLO FELPA CON DESLIZADOR GEN,215.52,215.52,189.66,142.93,181.03,172.41,"{""regular"":215.52,""tecnico"":189.66,""cananea"":142.93,""mayoreo_menos"":181.03,""mayoreo_mas"":172.41}"
1015,SOPORTE BUJE SEC. MABE 248C1156G001,202.59,202.59,185.34,137.65,172.41,0,"{""regular"":202.59,""tecnico"":185.34,""cananea"":137.65,""mayoreo_menos"":172.41,""mayoreo_mas"":0}"
1662,SOPORTE TAMBOR SEC WW 131825900,103.45,103.45,68.97,14.54,60.34,51.72,"{""regular"":103.45,""tecnico"":68.97,""cananea"":14.54,""mayoreo_menos"":60.34,""mayoreo_mas"":51.72}"
1470,SWICTH SELECTOR SEC 234D2342P002,245.69,245.69,215.52,94.83,202.59,189.66,"{""regular"":245.69,""tecnico"":215.52,""cananea"":94.83,""mayoreo_menos"":202.59,""mayoreo_mas"":189.66}"
1325,SWITCH PUERTA MABE ORG. 248C1157P001,81.9,81.9,77.59,64.66,73.28,68.97,"{""regular"":81.9,""tecnico"":77.59,""cananea"":64.66,""mayoreo_menos"":73.28,""mayoreo_mas"":68.97}"
