SKU,Nombre,Archivo_xlsx
"185","MOTOR CONDENSADOR MINISPLIT ROT. DER. 73W","AIRE ACONDICIONADO.xlsx"
"7503026190371","MOTOR CONDENSADOR MINISPLIT ROT. DER. ROSCA IZQ 65W 220V","AIRE ACONDICIONADO.xlsx"
"7503026190388","MOTOR CONDENSADOR MINISPLIT ROT. IZQ. RSC. D 65W 220Z","AIRE ACONDICIONADO.xlsx"
"904","MOTOR ELECTRICO 110V 1/2HP, FLECHA 1/2","AIRE ACONDICIONADO.xlsx"
"235","MOTOR EVAP MINISPLIT MYDK234D6","AIRE ACONDICIONADO.xlsx"
"Y5S413C0105L","MOTOR EVAP. MINISPLIT Y5S413C0105L","AIRE ACONDICIONADO.xlsx"
"238","MOTOR EVAP. MINISPLIT YDK304C","AIRE ACONDICIONADO.xlsx"
"236","MOTOR EVAP. MINISPLIT YFK144GL56","AIRE ACONDICIONADO.xlsx"
"211","MOTOR LAV DIR. WH ORG","AIRE ACONDICIONADO.xlsx"
"850","NIPLE UNION FLARE 3/4""","AIRE ACONDICIONADO.xlsx"
"853","NIPLE UNION FLARE 5/16""","AIRE ACONDICIONADO.xlsx"
"852","NIPLE UNION FLARE 5/8""","AIRE ACONDICIONADO.xlsx"
"PEINE001","PEINE PARA ENDEREZAR SERPENTINES","AIRE ACONDICIONADO.xlsx"
"900","PLASTILINA PARA RECUBRIR","AIRE ACONDICIONADO.xlsx"
"06259817495880","PROTECTOR DE VOLTAJE MINISPLIT 220V-20A 35000BTU","AIRE ACONDICIONADO.xlsx"
"7503026196731","PROTECTOR TERMICO P/MS 1.5T.","AIRE ACONDICIONADO.xlsx"
"7503026191040","PROTECTOR TERMICO P/MS 1T.","AIRE ACONDICIONADO.xlsx"
"7503026196748","PROTECTOR TERMICO P/MS 2T.","AIRE ACONDICIONADO.xlsx"
"7503026196823","RELAY 2 POLOS BOBINA 240V AC","AIRE ACONDICIONADO.xlsx"
"192","RELAY P/TARJETA MS SFK-11DM","AIRE ACONDICIONADO.xlsx"
"7503026191569","RELAY PARA A/C 2 POLOS BOBINA 24VDC","AIRE ACONDICIONADO.xlsx"
"7503026191583","RELAY POTEN. 35AMPS 480V BOBINA 332V AC","AIRE ACONDICIONADO.xlsx"
"7503026196816","RETARDADOR DE TIEMPO 240V DE 3S. A 10M.","AIRE ACONDICIONADO.xlsx"
"57","RETARDADOR DE TIEMPO 2S-10M.","AIRE ACONDICIONADO.xlsx"
"1061","SENSOR DE AMBIENTE MIRAGE MAGNUM 19 10K","AIRE ACONDICIONADO.xlsx"
"7503026191767","SENSOR DE PLASTICO 5000OHMS","AIRE ACONDICIONADO.xlsx"
"7503026191774","SENSOR DE PLASTICO PARA MS 10000OHMS","AIRE ACONDICIONADO.xlsx"
"1060","SENSOR DE POZO EVAP. MIRAGE MAGNUM19 12K","AIRE ACONDICIONADO.xlsx"
"7503026191750","SENSOR DE POZO P/MS 10KOHMS","AIRE ACONDICIONADO.xlsx"
"40","SENSOR METALICO DE POZO 5KOHMS","AIRE ACONDICIONADO.xlsx"
"7503026414972","SENSOR METALICO PARA LG","AIRE ACONDICIONADO.xlsx"
"7503026414989","SENSOR METALICO UNIVERSAL 10KO","AIRE ACONDICIONADO.xlsx"
"7503026414996","SENSOR METALICO UNIVERSAL 5KO","AIRE ACONDICIONADO.xlsx"
"1842","SERVICIO PREVENTIDO A EQUIPO DE AC A CENTRAL MARCA RHEEM","AIRE ACONDICIONADO.xlsx"
"2042","SERVICIO PREVENTIDO A MINISPLIT MIRAGE 2 TON","AIRE ACONDICIONADO.xlsx"
"1893","SERVICIO PREVENTIDO A MINISPLIT MIRAGE V32 INVERTER","AIRE ACONDICIONADO.xlsx"
"2020","SERVICIO PREVENTIVO A A MINISPLIT MIRAGE LIFE","AIRE ACONDICIONADO.xlsx"
"1861","SERVICIO PREVENTIVO A EQUIPO DE AC 4 TON MARCA YORK","AIRE ACONDICIONADO.xlsx"
"2039","SERVICIO PREVENTIVO A EQUIPO DE AC 5 TON MARCA YORK","AIRE ACONDICIONADO.xlsx"
"912","SOPORTES COMPRESOR A/C","AIRE ACONDICIONADO.xlsx"
"1735","TARJETA ELECTRONICA PARA REFRIGERADOR TIPO VITRINA MARCA IMBERA","AIRE ACONDICIONADO.xlsx"
"APCB-213DA","TARJETA UNIV. PARA MINISPLIT APPLI PARTS APCB-213DA","AIRE ACONDICIONADO.xlsx"
"7503026196250","TARJETA UNIVERSAL PARA MINISPLIT 2 SENSORES, DISPLAY Y CONTROL","AIRE ACONDICIONADO.xlsx"
"7501206656525","TERMICO 2X30 AMPS SQ","AIRE ACONDICIONADO.xlsx"
"833732000532","TERMOSTATO DE PARED BRAEBURN 200CN PROGRAMABLE 2 A 5 DIAS","AIRE ACONDICIONADO.xlsx"
"7503026196878","TERMOSTATO PARA AIRE DE VENTANA 3 PINES 14-16.8","AIRE ACONDICIONADO.xlsx"
"2043","TRAMO DE TUBO CONDUIT DE 3/4","AIRE ACONDICIONADO.xlsx"
"251","TUERCA P/ REFRIGERACION REFORZADA 5/8","AIRE ACONDICIONADO.xlsx"
"253","TUERCA P/REFRIGERACION REF. 5/16","AIRE ACONDICIONADO.xlsx"
"290","TUERCA P/REFRIGERACION REFORZADA 1/2","AIRE ACONDICIONADO.xlsx"
"320","TUERCA P/REFRIGERACION REFORZADA 1/4","AIRE ACONDICIONADO.xlsx"
"WG03F05627","TURBINA MINISPLIT MABE WG03F05627","AIRE ACONDICIONADO.xlsx"
"250","TURECA P/REFRIGERACION REFORZADA 7/8","AIRE ACONDICIONADO.xlsx"
"2007","UNICANAL DE 4""","AIRE ACONDICIONADO.xlsx"
"687472053910","VALVULA DE EXPANSION 7/8-1 1/8 R22","AIRE ACONDICIONADO.xlsx"
"966","VALVULA DE LIQUIDO 3/8"" 2 VIAS","AIRE ACONDICIONADO.xlsx"
"969","VALVULA DE SERVICIO 1/2"" 3 VIAS","AIRE ACONDICIONADO.xlsx"
"968","VALVULA DE SERVICIO 3/8"" 3 VIAS","AIRE ACONDICIONADO.xlsx"
"026715254217","VENTILADOR EXTRACTOR BROAN","AIRE ACONDICIONADO.xlsx"
"1178","BOILER DE PASO UNITED APPLIANCES","BOILER.xlsx"
"7503001312811","BOILER ELECTRICO RHEEM 8KW 220V","BOILER.xlsx"
"1185","DIAFRAGMA BOILER DE PASO 12-13L UNIV.","BOILER.xlsx"
"1150","DIAFRAGMA BOILER DE PASO 5-6 LITROS","BOILER.xlsx"
"1151","DIAFRAGMA PARA BOILE DE PASO 8 LITROS","BOILER.xlsx"
"7506240658979","MANGUERA PARA BOILER 1/2"" 40CM","BOILER.xlsx"
"1155","MICROSWITCH BOILER DE PASO C.PALANCA 3 TERM. UNIV.","BOILER.xlsx"
"1152","MICROSWITCH BOILER DE PASO MIRAGE ORG. 2 CABLES C.ARNES","BOILER.xlsx"
"1154","MICROSWITCH BOILER DE PASO S.PALANCA 3TERM. VERDE","BOILER.xlsx"
"1153","MICROSWITCH BOILER DE PASO UNIV. 3CABLES","BOILER.xlsx"
"662013641108","PILOTO TIPO T, 3 VIAS, 6CH24-6, 1830-490 ROBERTSHAW","BOILER.xlsx"
"2216","REGULADOR DE GAS SENCILLO CON POOL R-3001-AS0","BOILER.xlsx"
"2215","REGULADOR DE GAS SENCILLO R-5000","BOILER.xlsx"
"2026","RESISTENCIA BOILER 1500W RHEEM 1.03.03.207","BOILER.xlsx"
"20352477596","RESISTENCIA ELECTRICA PARA BOILER 110V RHEEM VARIAS MARCAS","BOILER.xlsx"
"1157","SENSOR DE FLUJO BOILER DE PASO MIRAGE ORG.","BOILER.xlsx"
"1156","SENSOR DE FLUJO BOILER DE PASO VARIOS","BOILER.xlsx"
"1645","TERMISTOR SENSOR P/ BOILER GEN UNIV,","BOILER.xlsx"
"1951-01","TERMOPILA 1951-01 C/ CONECTOR COAXIAL ROBERTSHAW","BOILER.xlsx"
"1598","TERMOSTATO BOILER IUSA ENCENDIDO ELECTRONICO ENTRADA 3/8 212936","BOILER.xlsx"
"1597","TERMOSTATO BOILER IUSA ENTRADA 1/2 495066","BOILER.xlsx"
"20352381800","TERMOSTATO ELECTRICO P CALENTADOR DE AGUA 6 PIJAS 90 A 150F","BOILER.xlsx"
"020352484303","TERMOSTATO SUPERIOR ELECTRICO BOILER","BOILER.xlsx"
"662013630997","VALVULA MILIVOLT 24VAC 700-056 ROBERTSHAW","BOILER.xlsx"
"310","BOMBA PARA COOLER 220V CLEAN MACHINE","COOLER.xlsx"
"5461032","CARACOL 6500","COOLER.xlsx"
"62540000203","COJIN DE FIBRA ASPEN 22X23","COOLER.xlsx"
"311","ENFRIADOR PORTATIL R20 NIX","COOLER.xlsx"
"2210","FILTRO CAMPANA MABE-IEM COMPLETO 26X36CM","ESTUFAS.xlsx"
"4342528","IGNITOR HORNO 4342528","ESTUFAS.xlsx"
"W10587906","MODULO 6 SALIDAS WH ORG W10587906","ESTUFAS.xlsx"
"1562","MODULO ENCENDIDO 3 SAL","ESTUFAS.xlsx"
"1587","PERILLA ESTUFA CASSETTE MABE GRAFITO 20"" (51 CM) 24"" (61 CM), WS01L14351","ESTUFAS.xlsx"
"WS01L18698","PERILLA ESTUFA MABE 295D4284G003 / WS01L18698","ESTUFAS.xlsx"
"1586","PERILLA ESTUFA MABE FOCARIS, COLOR NEGRA, WS01L15226","ESTUFAS.xlsx"
"W10277026","PERILLA ESTUFA WH W10277026","ESTUFAS.xlsx"
"WS01L16508","PERILLA PARILLA MABE WS01L16508","ESTUFAS.xlsx"
"1590","TERMOCONTROL DEL HORNO 5 POSICIONESPARA ESTUFA","ESTUFAS.xlsx"
"W10777489","VALVULA ESTUFA WHIRLPOOL SHUT-OFF DE CIERRE ORG. W10777489","ESTUFAS.xlsx"
"1589","VÁLVULA QUEMADOR ESTUFA JUMBO MABE 6.5 CM WS01F03721","ESTUFAS.xlsx"
"1588","VALVULA QUEMADOR ESTUFA MABE ECLIPSE C/SOP V/LGO ORIGINAL","ESTUFAS.xlsx"
"1591","VÁLVULA QUEMADOR ESTUFA MABE WS01F03720 223C4585P001","ESTUFAS.xlsx"
"1362","AGITADOR LAVADORA DAEWOO 41CM","GASES.xlsx"
"1097","BOMBA COMPLETA SAMSUNG DAEWOO ORG.","GASES.xlsx"
"D10130577","GAS REFRIGERANTE 134 BOYA 13.6KG","GASES.xlsx"
"7502218490985","GAS REFRIGERANTE 32 3KG","GASES.xlsx"
"D15170904","GAS REFRIGERANTE R 22 MINA 13.62KG","GASES.xlsx"
"686114000701","GAS REFRIGERANTE R22 AQUION 1KG","GASES.xlsx"
"7503044381232","IMPULSOR GRIS DAEWOO 41 CM 11D DW-111/DWF-200","GASES.xlsx"
"2003","RECARGA DE GAS A AIRE ACONDICIONADO TIPO MINISPLIT","GASES.xlsx"
"D10363114","REFRIGERANTE 410A 11.35 KG DUPONT","GASES.xlsx"
"1018","AGITADOR PLANO MABE KR 277B2277P001","GENERAL.xlsx"
"10000","BALERO NTN 6307 PARA LAVADORA FRONTAL","GENERAL.xlsx"
"1138","BUJIA CON ARNESSET 5 PIEZAS 295D1528G004","GENERAL.xlsx"
"PRODUCTOEJEMPLO","PROD EJEMPLO","GENERAL.xlsx"
"GLOBAL","VENTA PUBLICO GENERAL","GENERAL.xlsx"
"731299181872","ACEITE TEXAS 150 HFC 8OZ","LAVADORAS.xlsx"
"7503015058576","ACEITE TRANSMISION 140 ECO.","LAVADORAS.xlsx"
"7503015058545","ACEITE TRANSMISION SAE 90 ECO.","LAVADORAS.xlsx"
"W10006355","ACTUADOR NEGRO 7 PIN WH. ORG C/ ADAPTADOR","LAVADORAS.xlsx"
"W11198451","ACTUADOR ROJO 7 TERM. WH. ORG W11198451","LAVADORAS.xlsx"
"EAU64283201","ACTUADOR SELENOIDE LG. ORG. EAU64283201","LAVADORAS.xlsx"
"1067","ACTUADOR SELENOIDE MABE NIAGARA ORG.","LAVADORAS.xlsx"
"W11091026","ACTUADOR TAPA WH ORG. W11091026","LAVADORAS.xlsx"
"AGZ72909711","AGITADOR CROMADO LG KENMORE AGZ72909711","LAVADORAS.xlsx"
"1456","AGITADOR DISCO LAV EASY MABE 18-19KG ORIGINAL 233D1974P001","LAVADORAS.xlsx"
"W11550891","AGITADOR LAV. MAYTAG WHIRPOOL W11550891","LAVADORAS.xlsx"
"1295","AGITADOR MABE AMZ RECTO","LAVADORAS.xlsx"
"1314","AGITADOR MABE KRAKEN 233D2243P001","LAVADORAS.xlsx"
"1531","AGITADOR MABE OLIMPIA WW01L00727","LAVADORAS.xlsx"
"1865","AGITADOR PLANO LG ORG .5845EA1003B","LAVADORAS.xlsx"
"W11564454","AGITADOR WH LAV. DIG. FLECHA CORTA W11564454 / W10531691","LAVADORAS.xlsx"
"104","AISLADOR MAZA FRENO MBOL","LAVADORAS.xlsx"
"WP21002022","ANILLO FRICCION MAYTAG ORG","LAVADORAS.xlsx"
"21002026E","ANILLO FRICCION MY GEN.","LAVADORAS.xlsx"
"W10083200","ANILLO RETENSOR 1 1/8 WH CAND. BUJE BRON.","LAVADORAS.xlsx"
"1435","ANILLO RETENSOR EMBRAGUE 390510","LAVADORAS.xlsx"
"1128","ARANDELA TINA SAMSUNG ORG.","LAVADORAS.xlsx"
"1290","ARO TINA LAV, 10-11KG 189D1087P001","LAVADORAS.xlsx"
"12444444","BALERO 6205 ETK SIRVE P/LAV","LAVADORAS.xlsx"
"1668","BALERO AXIAL TRANS. OLIMPIA 7410469","LAVADORAS.xlsx"
"6207","BALERO NTN 6207 LAV. FRONTAL","LAVADORAS.xlsx"
"12001562","BALERO Y BASE MY","LAVADORAS.xlsx"
"1570","BANDA 3L220 SIRVE ACROS INTERLAV 26.2CM","LAVADORAS.xlsx"
"1238","BANDA ACROS 1 TINA GEN","LAVADORAS.xlsx"
"1257","BANDA ACROS 1 TINA W10306598","LAVADORAS.xlsx"
"1481","BANDA LAV GE 5 VIAS 36CM 189D3909P003","LAVADORAS.xlsx"
"746041055844","BANDA LAV MAYTAG NEPTUNO FRONTAL 12001788","LAVADORAS.xlsx"
"137051400","BANDA LAV. ELECTROLUX 137051400","LAVADORAS.xlsx"
"402","BANDA LAV. MBK","LAVADORAS.xlsx"
"1689","BANDA LAVADORA AMANA FRONTAL 8181670","LAVADORAS.xlsx"
"1716","BANDA M-19.5 SAMSUNG GEN","LAVADORAS.xlsx"
"WH1X2026","BANDA MOTOR LAV GE O.","LAVADORAS.xlsx"
"WP21352320","BANDA MOTOR WHMY O.","LAVADORAS.xlsx"
"1742","BANDA MULT-V6 EJ300 VSIMTY 189D3909P002","LAVADORAS.xlsx"
"W10006384","BANDA PLANA WH ORG 5 COSTILLAS W10006384","LAVADORAS.xlsx"
"1089","BANDA SAMSUNG ORG. M22","LAVADORAS.xlsx"
"626","BANDA SM 21.6","LAVADORAS.xlsx"
"627","BANDA SM M20.5 CHICA","LAVADORAS.xlsx"
"LBFKEN642","BISAGRA PARA LAVADORA KENMORE WHIRLPOOL 8181642 | WP8181642","LAVADORAS.xlsx"
"X003DV2SBN","BLOCAPUERTA ELECTROLUX 5304505231","LAVADORAS.xlsx"
"W10547392","BLOCAPUERTA JAGUAR GRIS CON MICRO. WH OR. W10547392","LAVADORAS.xlsx"
"6601EN1003D","BLOCAPUERTA LAV. LG 6601EN1003D","LAVADORAS.xlsx"
"EBF61674802","BLOCAPUERTA LAV. LG EBF61674802 ORG.","LAVADORAS.xlsx"
"DC64-00519D-E","BLOCAPUERTA LAV. SAMSUNG DC64-00519D GEN","LAVADORAS.xlsx"
"W10443885","BLOCAPUERTA LAV. WH. FRONTAL W10443885 ORG.","LAVADORAS.xlsx"
"X003XBS1ZP","BLOCAPUERTA MABE/GE WH08X32657","LAVADORAS.xlsx"
"X002GA1719","BLOCAPUERTA MAYTAG BRAVOS XL W10787836,W10619844","LAVADORAS.xlsx"
"1577","BLOCAPUERTA SAMSUNG GEN DC64-01538B","LAVADORAS.xlsx"
"1075","BLOCAPUERTA TAPA LARGO WH DIG BATMAN","LAVADORAS.xlsx"
"W11307244","BLOCAPUERTA WH CABRIO ORG W11307244","LAVADORAS.xlsx"
"W10153867","BLOCAPUERTA WH ORG. DIG. W10153867","LAVADORAS.xlsx"
"WP8183270","BLOCAPUERTA WH. ORG. WP8183270","LAVADORAS.xlsx"
"W10253483","BLOCAPUERTA WHO W10253483","LAVADORAS.xlsx"
"W11176112","BLOCAPUERTA WHO W11176112","LAVADORAS.xlsx"
"W10324651","BLOCK TINA C/SUJETADOR Y TCA KIT DIGITAL W10324651","LAVADORAS.xlsx"
"847","BLOCK TINA TRANSM. WH FLECHA CORTA","LAVADORAS.xlsx"
"1243","BOBINAS LAVADO EXPRIMIDO WH ANTIGUA","LAVADORAS.xlsx"
"3363394V","BOMBA DE AGUA ENS. WH AC. ORG.","LAVADORAS.xlsx"
"394","BOMBA GENERICA LG GEN.","LAVADORAS.xlsx"
"1503","BOTON DE TARJETA CONTROL WH","LAVADORAS.xlsx"
"W10251309","BOTON INICIO WH DIG ORG. GRIS","LAVADORAS.xlsx"
"814","BOTON PAUSA/INICIO MBK 01","LAVADORAS.xlsx"
"131862900","BRAZO TENSOR BANDA LAV WW O.","LAVADORAS.xlsx"
"28","BUJE CON HOMBRO MBOL CHICO","LAVADORAS.xlsx"
"524","BUJE INFERIOR MB","LAVADORAS.xlsx"
"1424","BUJE POSTE INF. MBOL.","LAVADORAS.xlsx"
"1500","CAJA TRANSMISION CHICA MB KRAKEN","LAVADORAS.xlsx"
"1143","CANDADO FLECHA MB AMZ","LAVADORAS.xlsx"
"W10647949","CANDADO SOPORTE TINA WH DIG. ORG.","LAVADORAS.xlsx"
"131763302","CERRADURA DELANTERA WW ORG LAVADORA FRONTAL 131763302","LAVADORAS.xlsx"
"131279001","CHAPA CONTRA WW ORG. LAV. FRONTAL 131279001","LAVADORAS.xlsx"
"7506240621966","CHUPON UNIVERSAL","LAVADORAS.xlsx"
"W10759993","CLUTCH ENS. WH KIT POLEA CHICA W10759993","LAVADORAS.xlsx"
"W910010062","CLUTCH ENS. WH KIT W910010062","LAVADORAS.xlsx"
"16","COPLE AGITADOR MABE O","LAVADORAS.xlsx"
"W910010088","COPLE MOTOR REFORZADO WH ORG","LAVADORAS.xlsx"
"DC97-17004E","CRUCETA PARA LAVADORA SAMSUNG FRONTAL DC97-17004E","LAVADORAS.xlsx"
"3957850","DISCO INDICADOR WH ORG. ALMENDRA","LAVADORAS.xlsx"
"1489","ELECTROVALVULA 110V LG 2 ENTRADAS 3 BOBINAS ORG.","LAVADORAS.xlsx"
"1057","ELECTROVALVULA 180° MABE KR ORG. SENCILLA","LAVADORAS.xlsx"
"856","ELECTROVALVULA 1ENTR. 3 SAL. MB AMZ","LAVADORAS.xlsx"
"1020","ELECTROVALVULA 2 ENT. 4BOBINAS 3 SAL. MABE KR 233D1386P001","LAVADORAS.xlsx"
"W10894041","ELECTROVALVULA 2 ENTR. 3 BOBINAS WH ORG. W10894041","LAVADORAS.xlsx"
"1721","ELECTROVALVULA 2 ENTRADAS 1 SALIDA LG/ELECTROLUX CE01003 GEN","LAVADORAS.xlsx"
"W11179275","ELECTROVALVULA BCA. 1 ENTRADA 1 SAL. WH ORG. W11161682","LAVADORAS.xlsx"
"WW01F01651","ELECTROVALVULA CUADRUPLE MABE KR ORG.","LAVADORAS.xlsx"
"W11165546","ELECTROVALVULA CUADRUPLE WH W11165546","LAVADORAS.xlsx"
"AJU75152601","ELECTROVALVULA LAV. LG 5 BOBINAS. AJU75152601 ORG.","LAVADORAS.xlsx"
"W10683653","ELECTROVALVULA ROCIADOR RECTO WHO W10683653","LAVADORAS.xlsx"
"W910010004","ELECTROVALVULA ROCIADOR WH ORG. AZUL ROJA RELOJ W910010004","LAVADORAS.xlsx"
"1059","ELECTROVALVULA ROJA WH DIG. ORG. W11101593","LAVADORAS.xlsx"
"1381","ELECTROVALVULA SAMSUNG 1 ENTRADA 3 SALIDAS AZUL AGUA FRIA DC62-00266G","LAVADORAS.xlsx"
"1758","ELECTROVALVULA SAMSUNG 2 ENT. 3 SAL. DC62-00266F","LAVADORAS.xlsx"
"1324","ELECTROVALVULA SENCILLA ROJA MABE ORG.","LAVADORAS.xlsx"
"629","ELECTROVALVULA SM DAEWOO 2ENT. 3SAL.","LAVADORAS.xlsx"
"W10435242","ELECTROVALVULA WH CUADRUPLE W10435242","LAVADORAS.xlsx"
"W11177741","EMPAQUE INTERIOR LAVAVAJILLAS W11177741","LAVADORAS.xlsx"
"115","ENGRANE TRANS. MB AM","LAVADORAS.xlsx"
"1149","ESPREA CONVERSION LP WW G","LAVADORAS.xlsx"
"5304516871","FILTRO ATRAPAPELUSA WW ORG 5304516871","LAVADORAS.xlsx"
"1036","FLECHA AGITADOR MABE OLIM. ORG","LAVADORAS.xlsx"
"W10435302","FLECHA CUBIERTA WH CAB. OR.","LAVADORAS.xlsx"
"1252","FLECHA INFERIOR MABE OLIMPIA","LAVADORAS.xlsx"
"178","FLECHA TRANS. ACS 750 REC.","LAVADORAS.xlsx"
"177","FLECHA TRANS. ACS CORTA","LAVADORAS.xlsx"
"175","FLECHA TRANS. MB 2 ASTREADOS","LAVADORAS.xlsx"
"176","FLECHA TRANS. MBAQ","LAVADORAS.xlsx"
"173","FLECHA TRANS. MBK CHICA","LAVADORAS.xlsx"
"FOLAMB004","FONDO CANASTA AMAZ. 189D3533P001","LAVADORAS.xlsx"
"189D5393P001","FONDO CANASTA MABE AQUA SAVER 189D5393P001","LAVADORAS.xlsx"
"8294","FONDO CANASTA MB KRAK.","LAVADORAS.xlsx"
"2047","FONDO CANASTA SAMSUNG DC60-00101A","LAVADORAS.xlsx"
"MDS63916504","FUELLE LAV LG FRONTAL MDS63916504","LAVADORAS.xlsx"
"W10290499","FUELLE LAV. FRONTAL WH ORG. W10290499","LAVADORAS.xlsx"
"W11106747","FUELLE LAV. FRONTAL WH. W11106747","LAVADORAS.xlsx"
"W11314648","FUELLE LAV. FRONTAL WHIRPOOL W11314648","LAVADORAS.xlsx"
"2025","FUELLE LAV.SAMSUNG DC97-18094B GEN","LAVADORAS.xlsx"
"1690","FUELLE LAV.WH FUELLE AP6017515","LAVADORAS.xlsx"
"4986ER0004F","FUELLE PUERTA LAV. FRONTAL LG ORG. 4986ER0004F","LAVADORAS.xlsx"
"WP3390719","FUSIBLE CORTO WHO WP3390719","LAVADORAS.xlsx"
"1543","IMPULSOR AZUL SAMSUNG 40CM 11D DC-66-00694A","LAVADORAS.xlsx"
"2203","IMPULSOR AZUL SAMSUNG 43CM DC66-00704A","LAVADORAS.xlsx"
"1988","IMPULSOR DAEWOO 41CM 11 DIENTES DWF-M610","LAVADORAS.xlsx"
"134509510","KIT BALERO Y SELLOS 134509510","LAVADORAS.xlsx"
"W10734521","KIT EMBRAGUE WH DIGITAL W10734521","LAVADORAS.xlsx"
"388253A","KIT NEUTRAL WHO","LAVADORAS.xlsx"
"12002022","KIT SELLO MAYTAG NEPTUNO ORG 12002022","LAVADORAS.xlsx"
"1373","LBS - ELECTROVALVULA SAMSUNG 2 BOBINAS DC6200311D","LAVADORAS.xlsx"
"64194","LEVA CLUTCH WH O.","LAVADORAS.xlsx"
"1433","LEVA PLASTICO CLUTCH WH DIG. ORG.","LAVADORAS.xlsx"
"W910010082","LINING CLUTCH WH OR 285790","LAVADORAS.xlsx"
"1335","MANGUERA DE DESAGUE MABE AMZ. CON CINCHO","LAVADORAS.xlsx"
"833","MANGUERA DE LLENADO 2MTS.","LAVADORAS.xlsx"
"3","MANGUERA DE LLENADO LAV WHIRPOOL UNIVERSAL","LAVADORAS.xlsx"
"W10096921","MANGUERA DESAGUE SOLA WH ORG. W10096921","LAVADORAS.xlsx"
"W10358149","MANGUERA INTERNA DRENADO WH ORG. W10358149","LAVADORAS.xlsx"
"2222","MANGUERA LAV. P/ PRESOSTATO METRO","LAVADORAS.xlsx"
"1684","MANGUERA LLENADO 1.5M PLASTICO CON ROSCA","LAVADORAS.xlsx"
"1685","MANGUERA LLENADO 3M PLASTICO CON ROSCA","LAVADORAS.xlsx"
"1090","MANGUERA SAMSUNG CHICA ORG. CODO","LAVADORAS.xlsx"
"1088","MANGUERA SAMSUNG CORTA ORG. PUNTAS RECTAS","LAVADORAS.xlsx"
"987","MANGUERA UNIVERSAL CORTA GRIS","LAVADORAS.xlsx"
"2023","MANO DE OBRA","LAVADORAS.xlsx"
"1698","MAZA FRENO OLIMPIA","LAVADORAS.xlsx"
"WP8182634","MICROSWITCH WH. DUET WP8182634","LAVADORAS.xlsx"
"1741","MINISPLIT DUVENTUS CLASSIC, FRIO/CALOR, 1 TON, 220V","LAVADORAS.xlsx"
"1997","MOTOR BOMBA LAV LG 2 BOCAS TIPO BPX-2","LAVADORAS.xlsx"
"617","MOTOR BOMBA P/WW COMPLETA","LAVADORAS.xlsx"
"1026","MOTOR BOMBA SAMSUNG FRONTAL","LAVADORAS.xlsx"
"14","MOTOR BOMBA UNIVERSAL 35W COMPLETA","LAVADORAS.xlsx"
"8","MOTOR BOMBA UNIVERSAL 60W","LAVADORAS.xlsx"
"W10465543","MOTOR BOMBA WH COMPLETA ORG","LAVADORAS.xlsx"
"1915","MOTOR BOMBA WH FRONTAL COMPLETA BPX401-75","LAVADORAS.xlsx"
"4907","MOTOR CON POLEA Y BANDA WHACMYMB","LAVADORAS.xlsx"
"W10677715","MOTOR LAV. 1/4HP WH DIG. ORG. W10677715","LAVADORAS.xlsx"
"X003YRFGZV","NARIZ ACTUADOR ELECTROLUX 5304505088","LAVADORAS.xlsx"
"358684V","NARIZ ACTUADOR WH","LAVADORAS.xlsx"
"W10239968","NARIZ ACTUADOR WH DIG","LAVADORAS.xlsx"
"1759","PANEL CONTROL LAV. FRONTAL WH. ORG. W11319991","LAVADORAS.xlsx"
"W10001130","PATA NIVELADORA TORNILLO WHO","LAVADORAS.xlsx"
"WP8538957","PERILLA DE CONTROL GRIS/PLATA ORG CHICA","LAVADORAS.xlsx"
"W10743994","PERILLA LAV SEC WH ORG. DIG","LAVADORAS.xlsx"
"802","PERILLA SELECTOR MBK BCA/GRIS","LAVADORAS.xlsx"
"1700","PERILLA TIMER LAV MBK GRIS/PLATA ORG","LAVADORAS.xlsx"
"883049626802","PERILLA TIMER WH ORG.","LAVADORAS.xlsx"
"883049506296","PINTURA ALMENDRA WH ORG. 72107","LAVADORAS.xlsx"
"50946141381","PINTURA BLANCA WH ORG. 18ML 72017","LAVADORAS.xlsx"
"203","POLEA CON PIÑON MY","LAVADORAS.xlsx"
"WH07X10016","POLEA LAV. GE CARGA FRONTAL GDE. WH07X10016","LAVADORAS.xlsx"
"3966894","POLEA MOTOR INTERLAV WH ORG.","LAVADORAS.xlsx"
"WW01F00357","POLEA MOTOR MB AMAZ. MAGN.","LAVADORAS.xlsx"
"1474","POLEA PLANA WH GEN","LAVADORAS.xlsx"
"1228","POLEA TRANSM. MABE KRAKEN LISA","LAVADORAS.xlsx"
"131498301","POLEA TRANSMISION ELECTROLUX 131498301","LAVADORAS.xlsx"
"WW01F00043","POLEA TRANSMISION MB AM ORG.","LAVADORAS.xlsx"
"76","POSTE CUBRE FLECHA S/BASE MBAMES","LAVADORAS.xlsx"
"131","POSTE ENS. COMPLETO WH USADO.","LAVADORAS.xlsx"
"74","POSTE ENS. CUBIERTA FLECHA MBAQ","LAVADORAS.xlsx"
"W10820043VP","POSTE ENSAMBLE WH COMP. OR.","LAVADORAS.xlsx"
"172","POSTE MBAQ","LAVADORAS.xlsx"
"71","POSTE TRANS. MB CENTRO LAV. C/BASE","LAVADORAS.xlsx"
"947","POSTE Y FLECHA MABE KR ORG.","LAVADORAS.xlsx"
